,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,English
78613,60055867034680848bbc8ca6980c1656,81897e3300d655ed456f166e3b362b2c,1,Produto com defeito,"Solicito a troca ,produto com defeito .",2018-06-22 00:00:00,2018-06-25 15:22:56,"I request the exchange, defective product."
78630,39b2b451b6ef1f429168ce1d28f9a368,5df35b35ce08d3d6f634eccfeb93a143,1,Não recebi no prazo.,"Não recebi no prazo, não tive um retorno de quando poderia receber, e estou me sentindo enganado com a empresa que ofereceu o serviço.",2018-08-16 00:00:00,2018-08-16 15:24:18,"I did not receive it on time, I did not have a return when I could receive, and I'm feeling fooled with the company that offered the service."
78689,b7d6a79d7ae643bca6ced5d18c337436,2eaa9442b80b5a4698a0635ebbb65dbc,1,Recebi o produto diferent,"Na imagem está a escova da revlon rosa, totalmente da diferente do que recebi. Comprei por causa da marca e veio uma marca que nem conheço da china.
Ainda estou esperando resposta",2018-08-19 00:00:00,2018-08-21 22:37:06,"In the image is the Rose Revlon brush, totally from different than I received.I bought because of the brand and came a mark that I do not even know about China.
I'm still waiting for answer"
78699,653c99c159f7d98d0cd683bdb62eb19e,1d5f437b878f76103ac129b13e81bbbb,1,Um desserviço ao cliente,Comprei dois rolos de papéis de parede conforme anúncio.... Recebi dois rolos de cor caramelo e flores bege (horrorosos de feios).... Totalmente em desconformidade... Abri reclamação... Péssimo !,2018-08-15 00:00:00,2018-08-15 21:28:19,I bought two rolls of wall papers as announcement .... I received two caramel color rolls and beige flowers (horrible ugly) .... totally in uncomfortable ... I opened a complaint ... lousy!
78713,599c761fc58ffdfe15e274dec9536c88,6fea02b03afef8797df7b9fd8efb3f5f,1,produto incompleto,"a montagem esta muito dificil e o produto veio incompleto, esta faltando peça. Não gostei .",2018-08-21 00:00:00,2018-08-22 11:00:23,"The assembly is very difficult and the product came incomplete, is missing piece.Did not like ."
78912,31e7055887f614e3477ff11b4ebd5054,da0f19a3cdfb165aec35e395bf5406ea,1,Quantidade incorreta ,Comprei duas luminárias e só veio uma. ,2018-05-05 00:00:00,2018-05-06 01:01:23,I bought two luminaires and only came one.
78952,c877909cc9ff94f88d0ce21f2ee66531,44c6a1e50425d53433d3d47e8026f4a6,1,0,Não recebi,2018-05-20 00:00:00,2018-05-22 16:23:01,Not received
79006,a3ff9cf564d283dfe439767ae4608a37,18fc9f8587ebe1c7f604cb74c9364dfa,1,NÃO RECOMENDO,"O espelho tem uma qualidade péssima. Não é compatível com os espelhos já adquiridos por mim do mesmo modelo (10X).
Solicito a devolução e a restituição do meu pagamento.",2018-05-16 00:00:00,2018-05-18 14:26:14,"The mirror has a bad quality.It is not compatible with the mirrors already purchased by me of the same model (10x).
I request the return and restitution of my payment."
79013,7bcca1a58ab05669026063fee682a261,141d3bf5aa7128f40bf2a60cef620b93,1,zero estrela,"o produto é incompativel com a impresso deskjet 2050, apesar da numeração do cartucho estar correto, é produto de origem duvidosa.",2018-05-12 00:00:00,2018-05-15 18:38:48,"The product is incompatible with the printed deskjet 2050, despite the numbering of the cartridge being correct, it is a dubious product."
79072,31843114e7578d47252c985710729c43,b4a90f27b4f23868d8fc84e9dceb125b,1,Não recebi o produto ,"Até o momento nem recebi o produto nem mesmo o dinheiro de volta já tentei por várias vezes receber o dinheiro de volta, contudo me deparo com o problemas no site quando tento preencher o formulário.",2018-08-23 00:00:00,2018-08-23 18:20:00,"So far I did not receive the product or even the money back I've tried several times to get the money back, but I come across the problems on the site when I try to fill out the form."
79122,b610d2a8c75669b82df877144f55acd8,7c90d586e963f486acac5a2731869a5d,1,Nao recebi meu produto.,Deixou muito a desejar porque ainda.nao recebi o produto.,2018-05-19 00:00:00,2018-05-20 12:32:01,He left a lot to be desired because still. I have received the product.
79160,ec1e759793e5c31eabc3f16f1b429cb8,589208c4bf8d3e9c613ee4b6de49c568,1,Não chegou,Essa mensagem chegou e o produto não,2018-06-07 00:00:00,2018-06-07 11:17:59,This message has arrived and the product does not
79259,e3c99322c64b5ae6df10e78f8306f61e,9d37855b28af22217050bb2877da8d3e,1,Estou devolvendo ,Produto não é gramatura 370 e 400 conforme anuncio... Já pedi cancelamento da compra no site,2018-06-27 00:00:00,2018-06-29 21:59:21,Product is not weight 370 and 400 as announced ... I already asked for canceling the purchase on the site
79265,9427235bf04f618356a7acb629a590d1,5b15d222685ac39d3110c61bff09b6e6,1,Péssimo ,A alça da bolsa arrebentou no segundo dia de uso. Simplesmente se desfez. Minha filha ficou atrasada!,2018-08-01 00:00:00,2018-08-04 03:32:16,The handle of the bag broke on the second day of use.Simply undermined.My daughter was late!
79286,beebe11266b7d765a2f21b8a8d70ecd3,7c456a887b23a75268a45a224d191c52,1,PÉSSIMA,"COMPREI E PAGUEI DOIS(2) CARTUCHOS DE TINTA PARA IMPRESSORA, 60XL.
RECEBI SÓ UM(1) NO DIA 01/05/2018.
QUERO O REEMBOLSO DO VALOR FALTANTE.
AGUARDO RETORNO.

ANTONIO MARCIO ",2018-05-02 00:00:00,2018-05-02 22:13:25,"I bought and paid two (2) ink cartridges for printer, 60xl.
I received only one (1) on 01/05/2018.
I want the reimbursement of the missing value.
AWAITING RETURN.

Antonio Marcio"
79366,e87f32ead986ac6bcf79a0773c84844d,4328a3227949bd5087871131a3e852a1,1,Produto não entregue ,Produto não foi entregue até o momento e ninguém entrou em contato. ,2018-08-09 00:00:00,2018-08-11 14:26:47,Product was not delivered so far and no one got in touch.
79376,b418c450d66d32a512231bc051e89ae5,a9dfd8a8ec4fa0a848fb61986bdc153f,1,Nao foi entregue ,"Quero saber o que fazer, pois meu produto nao foi entregue .",2018-08-30 00:00:00,2018-08-31 01:46:29,"I want to know what to do, because my product was not delivered."
79595,42a0c8e1f9768c5de268d5b53116dd1f,50bbd6f58e1641ea899a67a31871cc73,1,PRODUTO NÃO RECEBIDO AIND,AINDA NÃO RECEBI O PRODUTO ,2018-06-07 00:00:00,2018-06-12 15:58:11,I HAVE NOT RECEIVED THE PRODUCT
79668,ad24d16caf4fd5266dc1fbfe116ab148,59b32faedc12322c672e95ec3716d614,1,Relógio não funciona,"O relógio vem com uma trava de plástico que evita consumo da pilha. Quando retirada a trava, nota-se um ruído no mecanismo interno do relógio, mas os ponteiros não avançam. Decepcionante. ",2018-07-07 00:00:00,2018-07-09 20:47:40,"The clock comes with a plastic latch that prevents stack consumption.When you removed the lock, there is a noise in the inner clock mechanism, but the pointers do not advance.Disappointing."
79672,72906dc18cd7aaed26be40c859613c65,0544030711e50ec2cb6c15764d22891a,1,É muito confusa.,"Comprei duas válvulas solenóides iguais. Paguei o mesmo produto com quantidade 2 (dois). As válvulas são iguais, mas as roscas são diferentes. Uma é BSP, com passo igual a NPT, a outra tem passo maio",2018-05-01 00:00:00,2018-05-04 17:54:45,"I bought two equal solenoid valves.I paid the same product with quantity 2 (two).The valves are the same, but the threads are different.One is BSP, with step equal to NPT, the other has step may"
79682,202beb116c623e7006740695e0d86694,52dad0f7bc913b9f6bee5df584adeffb,1,Quantidade errada,"Dia 06/06/2018 efetuei a compra de 2 capas cases e 1 HD externo.
Dia 12/06/2018 recebi apenas 1 capa case e na NF que acompanhou a capa case consta a informação que foi enviado somente 1 produto.
",2018-06-13 00:00:00,2018-06-20 14:24:52,"Day 06/06/2018 I made the purchase of 2 Cases Cases and 1 External HD.
Day 12/06/2018 I received only 1 Case Case and NF that accompanied Case Case contains the information that was sent only 1 product."
79703,e7146a44f7bb7288534dedade873c48f,998c57ab2d55eb30d6de8d103034384b,1,péssimo negócio,"Recebi um produto completamente diferente do que foi pago, já enviei mensagem por email, pelo site da lannister e ninguém se manifestou. Quem entregou o produto não foi a targaryen conforme comprado.",2018-05-04 00:00:00,2018-05-05 18:32:38,"I received a completely different product than it was paid, I already sent a message by email, by the website of Lannister and no one manifested himself.Whoever delivered the product was not Targaryen as purchased."
79734,47068150ea7849de742cd5e48bb386a2,aba560ab127e5b68433f34376747f9aa,1,Falta 1 rede ,Faltou 1 rede chegar chegou somente 1 rede,2018-08-10 00:00:00,2018-08-13 02:14:07,Missed 1 network arrived only 1 network
79767,d9e73f3d0a5fd497690442424f86929b,6b17faa4e2b485586a3bbe992eb96d0a,1,produto replica ,"Boa tarde.!!
recebi o produto e o mesmo foi entregue no prazo mas veio uma replica ao invés do produto original 
por favor quero uma solução para esse problema confiei no site anunciado por vocês ",2018-06-10 00:00:00,2018-06-12 18:43:07,"Good afternoon.!!
I received the product and the same was delivered on the deadline but came a replica instead of the original product
Please, I want a solution to this problem I trusted the site announced by you"
79909,787eba66ca8c15dcd7706f2e596e9ee4,60c821245c90f135828d088e25c3ffb6,1,Quantidade e filtro errad,Não recebi o produto correto. Comprei 02 filtros e só recebi apenas 01 filtro que não tem nada a ver com o produto que comprei no site das lannister. Já fiz a reclamação no site porém sem resposta.,2018-06-19 00:00:00,2018-06-21 15:41:25,I did not receive the correct product.I bought 02 filters and only received only 01 filter that has nothing to do with the product I bought on the Lannister website.I have already made the complaint on the site but no response.
79931,d8bef0bbad507b83d991b958f50b33f3,a162da83b66ff8c619d83b87c1de93b9,1,não recebi,não recebi o produto no prazo previsto,2018-08-23 00:00:00,2018-08-23 19:38:10,I did not receive the product within the
79955,97414d1c7068513bbafd5e68a0e4145e,7889e9a569a5488a0c9d93381a13d5ba,1,MEU PRODUTO NAO CHEGOU,Gostaria de uma posição porque meu produto nao chegou ,2018-07-11 00:00:00,2018-07-13 11:11:55,I would like a position because my product has not arrived
80057,aec108da92408720d89df64102995f27,ec91a58a83b62633311320a62097c129,1,Veio o produto errado,Recebi um produto totalmente diferente do pedido e a NF veio com destinatário para outra pessoa.,2018-08-23 00:00:00,2018-08-27 15:33:34,I received a totally different product from the request and the NF came with recipient for another person.
80125,930d4a4d69693048974e8e1b597aa2fc,23c6b96eb0aa6024129f306af7befe3e,1,Não recomendo,"Comprei um par de cartuchos para impressora Hp122 como originais em tamanho XL, porém recebi um cartucho preeto que não imprimiu e segundo um tecnico de impressoras, não é original nem em tamanho XL",2018-08-28 00:00:00,2018-09-10 15:46:58,"I bought a pair of cartridges for HP122 printer as original XL size, but I received a print cartridge that did not print and according to a printer technician, is not original or in XL size"
80170,cbdaf2df4312017a074a6da6495f3973,618c8ae12269b2fcb1eaedac90d6ed30,1,Não recomendo,"Eu não recebi o xale do sofá, porém ao ligar, consta que já recebi.",2018-06-09 00:00:00,2018-06-11 00:59:29,"I did not receive the sofa shawl, but when I call it, it appears that I have already received."
80203,a231a2fc950b2d1966a8c231b4a8f897,df5097a15b08e55f820169e963f6fd2c,1,Comprei 02 e só recebi 01,Comprei 02 balanças e só recebi 01. Mandei mensagem e nada até agora.,2018-05-17 00:00:00,2018-05-20 13:32:27,I bought 02 scales and only received 01. I sent a message and nothing so far.
80234,d41f82c1a9b9fbd6a37b99a8483d2a00,70f0b4dfaf32a6a528f14215e154792b,1,Gato por lebre ,"Pedi uma coisa e veio outra ,era para ser um chip micro sd xc e veio um micro sd hc ,versão ultrapassada dos micros sd",2018-06-05 00:00:00,2018-06-05 16:53:01,"I asked for one thing and there was another, it was to be a micro SD XC chip and came a micro SD HC, outdated version of the SD micros"
80278,ac313070ee4ecde0406fec694d8bc9cb,2ae87534d2afc8b5a768988977c8d582,1,Recebi o produto errado!,"Recebi o produto errado e a central de atendimento é muito ruim, não consigo entrar em contato, respondem email quando querem e não resolvem meu problema!",2018-07-06 00:00:00,2018-07-07 16:06:29,"I received the wrong product and the call center is very bad, I can not get in touch, respond email when they want and do not solve my problem!"
80288,3f01296d02cc38c5e1c700eb160e2228,2a0facc85fc2b839b8c194436787402b,1,Gostaria de trocar. ,Eu escolhi o conjunto safari dourado e veio branco! Não gostei é quero trocar.,2018-05-24 00:00:00,2018-05-24 15:12:26,"I chose the golden safari set and came white!I did not like it, I want to change."
80331,ed4ee845cfd1f93906fd4ae0bfef9a30,3171f1efdad00e249ba4ba19af1726eb,1,Ruim pecimo ,"Só chegou metade do que comprei fiquei tentando entrar em contato com a loja ou com quem 
Quer qui seja e não obtive resposta ",2018-06-29 00:00:00,2018-06-30 00:28:16,"Only half of what I bought I was trying to get in touch with the store or with whom
You want it and I did not get an answer."
80370,42640ef0057b47f4bafd780b8be55f83,8f82857f5a738c96bb40a551c4c0bb40,1,Avaliação prejudicada. ,Produto ainda não foi entregue !!! ,2018-07-05 00:00:00,2018-07-06 13:46:08,Product has not yet been delivered !!!
80385,81d4baca56f85bc4312f0a9767c8df26,c4c40026e751f9603f58fa3b332c937b,1,Ruim,"Comprei uma capa para um Note de 14"" e recebi uma capa de um Notebook maior. Como faço para receber o produto que comprei?",2018-08-07 00:00:00,2018-08-08 20:06:38,"I bought a cover for a 14 ""note and received a cover from a larger notebook. How do I get the product I bought?"
80417,ffcfc4881c069e8a17e2cbca3190c814,b26536936ae16f2e91301cb742fce1bd,1,Meu produto ainda foi ent,Não tem como avaliar e nem recomendar a loja sendo que eu ainda não recebi meu produto.,2018-06-01 00:00:00,2018-06-01 03:50:37,You can not evaluate or recommend the store and I have not received my product yet.
80455,95d48cad4c8f2d392190c63c8a4ee62a,854d6cba56286c80ffabfa9883d35006,1,Produto véi faltando ,Não recebi o produto corretamente!,2018-04-27 00:00:00,2018-04-27 19:52:48,I did not receive the product correctly!
80461,f9e24b292db472d101af0508ac4c019d,ed657707e074ec97427d985ed5c4d21f,1,Faltando produto,Veio faltando uma cadeira ,2018-07-06 00:00:00,2018-07-07 21:34:39,Came missing a chair
80470,5dbcac7e25e538545a3d4a154afdf764,9a0fd0d61c564bcbdfcfa980c35f3f91,1,zero,"Comprei lustres que estão ilustrados na foto, preto e dourado,não foi o que recebi, recebi preto e bege. LAMENTÁVEL!! isso e enganar o consumidor.",2018-05-06 00:00:00,2018-05-07 15:06:03,"I bought chandeliers that are illustrated in the photo, black and gold, was not what I received, I got black and beige.UNFORTUNATE!!This and deceive the consumer."
80554,aa19cb8c6d939e65f119bbbed38d94ec,c68d61e0221d10f9ffd722a96a2f10cb,1,NÃO RECEBI MEU PRODUTO ,"Não entraram em contato comigo até o momento, só foi emitida a nota fiscal e mais nada. O prazo já passou. E até agora nada. ",2018-08-11 00:00:00,2018-08-13 16:43:16,"They did not contact me so far, only the invoice was issued and nothing else.The deadline has passed.And so far nothing."
80570,88dce7f8594f6d0a01adb5108c281f60,dd38e535112fb5094b53b1997c4eda52,1,Não recomendo,Comprei uma Esmerilhadeira 110v e me mandaram uma 220v. Não tive retorno até o momento.,2018-08-14 00:00:00,2018-08-14 21:05:19,I bought a 110V grinder and sent me a 220V.I had no return so far.
80685,3efb52599590d3b02335525cc2b73ada,4c1beae7711b189eeb2b75d2e689a9c8,1,produto com defeito,"comprei dois cartuchos de impressora que vieram embolorados, e falsificados.
e agora?",2018-06-28 00:00:00,2018-10-01 13:45:21,"I bought two printer cartridges that came shaken, and falsified.
and now?"
80699,7fecfce8b79959119939136beb0b3e82,f92b34d1e66d16dfe85adfbf914dee86,1,Péssimo ,Não podemos admitir uma rede tão conceituada como lannister.com ter como parceiro uma empresa dessa!!!,2018-08-15 00:00:00,2018-08-15 10:44:24,We can not admit a network as aware as lannister.com to have as partner a company of this !!!
80715,b2ce1f052cb5c59d06215c9ca5395396,cd002226356c8056b3e5d2ab6098543f,1,PRODUTO NÃO CHEGA NO PRAZ,"lannister está vacilando com a entrega....3 ptoduto q compra que a entrega atrasa, fora os que não chegaram :( muito decepcionada parei com a lannister....",2018-04-29 00:00:00,2018-05-05 23:43:35,"Lannister is hesitating with delivery .... 3 ptaduto q purchase that delivery delays, outside those who have not arrived :( Very disappointed stopped with lannister ...."
80723,2b2aacfb015dc3eba24fabea07e84ef5,32df72b9f8dee31b9b3b8b8e31f2ba1d,1,Ruim,Pessima loja. Passou do.prazo não consigo falar com ninguém,2018-05-23 00:00:00,2018-05-23 21:00:46,Pessima shop.I can not talk to anyone.
80789,a939b6e30c8f8cf189c471d3f3f98f0e,df7beb79297f04677c62ceae377ba8b2,1,Não recebi meu produto,"Recebi a nota fiscal sem o meu produto, o status da entrega diz que já foi entregue. Mas me entregaram apenas a nota fiscal.",2018-07-31 00:00:00,2018-07-31 22:29:15,"I received the invoice without my product, the status of delivery says it has already been delivered.But they gave me only the invoice."
80811,fec426e38897547125a291bd0411d26f,6e49a3d8325755bd3e9d84d84bd8dbf2,1,Atraso grande,O vendedor não entregou o produto. Pedi à lannister que fizesse as devidas cobranças.,2018-04-29 00:00:00,2018-04-29 19:38:55,The seller did not deliver the product.I asked Lannister to make the necessary charges.
80852,8d891fd83bbdc90ff372192433de162b,3a4d49c9ef72a561be7ce1df8d7493d0,1,Produto Horrível ,"A capinha veio completamente danificada e rasurada, com os cantos rasgados e toda defeituosa, a película não encaixou corretamente na tela, ficou menor, os dois produtos horríveis. ",2018-06-21 00:00:00,2018-06-22 02:57:40,"The hood came completely damaged and shaved, with the corners torn and all defective, the film did not fit properly on the screen, it was smaller, the two horrible products."
80885,89abfaf6ab64c038321018e625f8b884,4055525efb230dfd940236b7888f2012,1,Ja pedi devolucao ,"Ja pedi devolucao, nao gostei do produto,veio com a caixa do brinquedo com um rasgo, como se algurm ja tivesse aberto ela, a cartela de adesivo veio sem 2 adesivo,as cores nao foram legais.",2018-07-24 00:00:00,2018-07-25 07:50:01,"I already asked for a return, I did not like the product, came with the toy box with a tear, as if sometime had already opened it, the sticker card came without 2 sticker, the colors were not cool."
80896,119dc418c0f7cc9f5d033bd59a8b614a,2daa08ed0212b709d1f76efd0d74c7cd,1,Não recomendo,Quando irá ser entregue:????,2018-05-03 00:00:00,2018-05-04 11:18:07,When will you be delivered: ????
81052,7be1c3b85fefca4735e0d5a334da8293,d24b90d375b1415ca40e5b531d04a6bf,1,Horrivel ,"Olha meu produto veio com defeito,ai mandei para garantia e a garantia veio com defeito tambem.",2018-08-10 00:00:00,2018-08-24 12:39:39,"Look at my product came with defect, then I sent for guarantee and the guarantee came with defect as well."
81145,eeedf1e8a64808850860aface48783bf,5b33495590a02d7e9ce6fbdc52f143d9,1,muito boa,"Recebi o produto,porém o tamanho não foi o adequado.",2018-07-25 00:00:00,2018-07-26 02:04:35,"I received the product, but the size was not suitable."
81163,1a49c862f31035b003bad304a7fc4cf8,2db6682455f3a6b47b5202e00c855789,1,NÃO RECOMENDO,"Comprei 9 torres, chegaram 8 e nao chegaram juntas, chegou 7 em um dia e 1 no outro e ainda falta uma.",2018-06-14 00:00:00,2018-06-14 14:28:16,"I bought 9 towers, arrived 8 and did not arrive together, arrived 7 on a day and 1 in the other and still missing one."
81304,70be3f25177bd0d08ab572e9c6a2281a,e0f3b3fba41526eb8feea1da8123fc20,1,Avarias na prateleira ,Recebi o produto dentro do prazo porém o mesmo estava quebrado,2018-07-10 00:00:00,2018-07-16 15:06:20,I received the product on the deadline but the same was broken
81325,219060b5fb1386882a0901c11053c556,024a19cc498cc1a9efcf675d1ca465c3,1,Loja Americana É Culpada,"eu comprei no site da americana e pensei que a entrega seria feita igual foi da minha compra anterior (hot wheels) mas foi um engano, vão os senhores olhar o dia de despacho e verifiquem a data de hj.",2018-04-28 00:00:00,2018-04-28 17:16:32,"I bought it on the American website and I thought the delivery would be made the same was my previous purchase (Hot Wheels) but it was a mistake, will you look at the day of dispatch and check the date of hj."
81339,227efcbeb41b52c41919d370d3626d10,6720f247b0f2c3d495cc9da6001abdd7,1,RUIN,Mercadoria de pessima qualidade não tem nada a ver com a foto não indico.,2018-04-20 00:00:00,2018-05-08 19:03:50,Merchandise of Pessima Quality has nothing to do with the photo does not indicate.
81434,dc4fd33dbfa1282912d78063b3cd1845,00f9b6769c6648ac08bf43081d1f2b07,1,Falta de informação.,"Meu produto estava previsto para entrega em junho/18. Porém houve antecipação sem avisos do site e nem do correios. Por fim, tive q buscar meu produto, isso pq paguei o frete.",2018-05-26 00:00:00,2018-05-29 17:05:05,"My product was predicted for delivery in June / 18.But there was anticipation without warnings of the site or the post office.Finally, I had to get my product, that because I paid the freight."
81472,db90ab0ea5d97cbfa75cb66ea71013cc,3058f418c175f89b5dc680bcb5634ab1,1,Insatisfação,Negativo,2018-08-29 00:00:00,2018-08-29 16:40:44,Negative
81570,d9a0ea668340ff32317307168bbb49e6,3438960569bf3e42fa63f8e7bab0ac03,1,Atenção,Não recebi nada!,2018-08-12 00:00:00,2018-08-12 14:25:49,I did not receive anything!
81575,bcc69e9846326d74c92115d0851be33b,92f21edc7e69a84e3e521e9adc7c83b8,1,Produto faltando,"Boa tarde !
Comprei tres produtos so chegou dois, por isso nao tem como eu responder que meu produto chegou. Por favor resolvam isso.",2018-07-28 00:00:00,2018-07-28 20:27:37,"Good evening !
I bought three products only have come two, so there is no way I can answer that my product arrived.Please solve this."
81654,75d916c5c1a9174e8bf93df0d5fb5b0d,bc2851f553a887920c83a1367a23dded,1,Problemas na entrega,"Dos 4 lençóis que eu comprei stop recebi 2, muito decepcionada, pois não consigo solução para o problema. Os lençóis já estão pagos e nada. Ninguém soluciona meu problema.",2018-04-25 00:00:00,2018-06-08 18:24:29,"Of the 4 sheets I bought Stop I received 2, very disappointed, as I can not solve the problem.The sheets are already paid and nothing.No one resolves my problem."
81674,acffd0aa0a8bc0112b38fc7ebffb7a08,7683e28d403c6a04e30902e9e415eec8,1,Não recebimento ,"Comprei 6 memórias, só recebi 5.",2018-05-15 00:00:00,2018-05-21 11:30:09,"I bought 6 memories, I only received 5."
81707,8a90511249a72061a421c9bbb7a6f45f,a805d7a514bcde0719f99ddf2a3bb31d,1,Recebi produto diferente,Recebi um produto diferente do que pedi e não estou sendo assistida quanto a isso !,2018-07-14 00:00:00,2018-07-18 19:09:23,I got a different product than I asked and I'm not being watched on it!
81723,e9582fbb8e37ed54b5e546bc797629fc,85e05c3c9aa9834518f35d4f286014be,1,Pior experiência. Evite!,"Após longa espera, recebi produto errado (cor diferente), com marcas de manuseio (parecendo produto usado), embalagem sem lacre e amassada. Marketplace = juntos na venda, ausentes no problema.",2018-08-28 00:00:00,2018-08-30 02:15:25,"After long wait, I received a wrong product (different color), with handling marks (seeming used product), packaging without sealing and crumpled.Marketplace = together on sale, absent in the problem."
81747,3c2ae265049c623dfc7077ea193c0341,16aa7d10b833ccd4307a1159ba08d071,1,desagradavel,"Eram mais de um item e até agora só chegou a panela de pressão . Estou habituada a comprar nas lojas lannister e tenho esperança de receber o que paguei.
Kit Vitrificador de plástico e Revelador de ",2018-05-15 00:00:00,2018-05-17 00:30:20,"They were more than one item and so far only the pressure cooker reached.I'm used to buying in Lannister stores and I hope to receive what I paid.
Plastic and revealing glazed kit"
81767,54290c6a291f86553c6c8e586a33ef9d,5f153c3049d1a1a368e43348928a8047,1,paguei 2 e recebi 1,Comprei 2 remedios e me entregaram apenas o1. Preciso dos remedios,2018-05-25 00:00:00,2018-05-25 18:31:35,I bought 2 remedies and gave me only O1.Precise remedies
81808,dbb66e071e54950f29f090d17ef6add9,71145a0b672202052255b5463b5ae691,1,Não recomendo,até agora não recebi o que comprei. nunca passei tanto tempo para receber um produto comprado no site das lannister. ,2018-06-13 00:00:00,2018-06-15 10:21:41,So far I have not received what I bought.I have never spent so much time to receive a product purchased from the Lannister website.
81831,282f648dd1155e9f52d6a76b00f53227,847e04c1fabd29748790e74c1430c603,1,Pessimo,"Não entregou o produto e nem deu satisfação
",2018-08-15 00:00:00,2018-08-15 13:03:30,Did not deliver the product and did not satisfy
81849,ae947ae6b84f7d22ac436b44c7307012,3ea264e36baf2f2275cdcfbd1b96a4aa,1,ENTREGA,Até a presente data não recebi minha compra. Exijo uma solução URGENTE.,2018-06-07 00:00:00,2018-06-07 15:10:48,To date I have not received my purchase.I demand an urgent solution.
81962,fe7aa51c78e86b75f01db4f5f91c8c2f,8ffb58ad396250f240a3969dfbbc586c,1,Quero devolver o produto ,"Produto não é original, e não era isso que tinha no anúncio. Quero devolver o produto e o estorno do pagamento ",2018-07-26 00:00:00,2018-07-27 01:13:48,"Product is not original, and that was not what I had in the advertisement.I want to return the product and the payment reversal"
82090,c1a8ffa917d03814b995781895399ec9,7d20c79f25c64f2c7feca12d01677c8e,1,Comprei 4 produtos e rece,Comprei 4 produtos e recebi apenas um. Quero receber os três restantes.,2018-07-13 00:00:00,2018-07-13 18:36:52,I bought 4 products and received only one.I want to receive the remaining three.
82131,afde57c34517e3dd7aeee32b08d06c4c,905abf7e67aedee76e5974a22bcef8cd,1,Não recomendo.,"Relógio não valeu o que paguei. Material de baixa qualidade. Creio que as Lojas lannister não deveriam vender ""relógios como os de camelôs"".",2018-08-10 00:00:00,2018-08-10 19:14:20,"Clock was not worth what I paid.Low quality material.I believe Lannister stores should not sell ""watches like camelôs""."
82134,e68b973a81206787f86d43f46286f4b6,b2cc014ee51b0ca758fa72abdc54d199,1,Não recomendo,"Data de fabricação ha mais de um ano e meio
Data de validade para daqui quatro meses",2018-07-19 00:00:00,2018-08-02 20:00:28,"Manufacturing Date More than a year and a half
Date of validity for four months"
82191,e8f590d8ae54e01d958039b4bff2085b,5aaecad5e5cba1ebc5ba1d2b22c98d7a,1,Não funciona no aparelho ,"O produto não funciona no aparelho no qual está no anúncio, pois comprei conforme estava no anúncio e conforme eu precisava, receptor Tocomsat duplo HD plus, mas o controle não funciona.",2018-07-26 00:00:00,2018-07-26 22:36:24,"The product does not work on the appliance on which it is in the ad because I bought as it was in the ad and as I needed, ICOMSAT DOUBLE HD PLUS receiver, but the control does not work."
82300,9f3e0d886891c36885a8237d9cb10090,5b170e2ca414dba1a026afb280420501,1,Produto com defeito,"Ao ligar o farol uma das lampadas da uma leve oscilada e as vezes apaga sozinha e depois acende novamente , já troquei de lado as lampadas e o problema persiste.",2018-08-08 00:00:00,2018-08-09 21:48:57,"When turning on the lighthouse one of the lamps from a slight sloped and sometimes erases alone and then lights up again, I've changed aside the lamps and the problem persists."
82371,8cfd16cb42030ade9c35b2e614c62c9b,8a2a5c9ec8db9fd57f3af20fb4fa32af,1,não recomendo,"eu recebi o produto com defeito quero devolver e receber vale compra, ou o estorno do pagamento,
eu ja tenho outro produto no carrinho pra resolver esse problema , porem não consigo um atendimento 
",2018-04-25 00:00:00,2018-04-30 17:38:47,"I received the defective product I want to return and receive voucher purchase, or the payment reversal,
I already have another product in the cart to solve this problem, but I can not attend"
82447,9355d793aacd4ec3422e7ff2bbf7f484,43d1fe9178de269c073056a519bac11f,1,Produto com avarias,Recebi o smartphone faltando componentes na caixa e com a lente da camera traseira arranhada. Parece que o produto já foi usado. Após mais de trinta dias de espera o produto vem em péssimas condições.,2018-04-27 00:00:00,2018-04-28 01:11:59,I received the Smartphone missing components in the box and with the lens of the rear camera scratched.It seems that the product has already been used.After more than thirty days of waiting for the product comes in poor conditions.
82697,8eaad086732cb5f9ec409f56209bd159,909b69f5894c4b1a14264b64f98b4e10,1,Muito Chateado com atraso,"Muito chateado em pagar 25 de frete 
e ao menos enviar no SEDEX 10..
ou algo parecido.

esperar quase 20 dias. e nada",2018-08-19 00:00:00,2018-08-21 15:12:04,"Very upset in paying 25 freight
and at least send in sedex 10 ..
or something like that.

Wait almost 20 days.it's nothing"
82728,220dcbace990d1a710cb08e007f4caf3,30572123f2730cbcda9ff3acf4b879e2,1,não recomendo,"costurada com linha escura na parte clara da cortina, muito feio, solicitei cancelamento, não recebi o código de postagem, favor enviar.",2018-07-31 00:00:00,2018-08-03 17:21:33,"Sewing with dark line in the light part of the curtain, very ugly, I requested cancellation, I did not receive the post code, please send."
82752,0eb7636b69ec892287e30b05663f5756,2e514f06a55a990840cf3f7131b45f55,1,Entrega ,"Estou aguardando uma resposta, pois minha entrega foi entregue parcialmente, esta faltando uma luminária.",2018-07-25 00:00:00,2018-07-27 22:38:41,"I am waiting for an answer, because my delivery was partially delivered, is missing a luminaire."
